Rank,Name,,Country,Qualification,Final,event_name,date,gender
5,AURELIA,SARISSON,FRA,8.400,8.80,Arco_(ITA)_2017,25 August - 26 August 2017,Women
6,ANDREA,ROJAS,ECU,9.030,8.89,Arco_(ITA)_2017,25 August - 26 August 2017,Women
7,EDYTA,ROPEK,POL,8.690,8.98,Arco_(ITA)_2017,25 August - 26 August 2017,Women
8,ELENA,TIMOFEEVA,RUS,8.590,wildcard,Arco_(ITA)_2017,25 August - 26 August 2017,Women
9,KLAUDIA,BUCZEK,POL,8.840,8.89,Arco_(ITA)_2017,25 August - 26 August 2017,Women
10,ALLA,MARENYCH,UKR,8.880,9.21,Arco_(ITA)_2017,25 August - 26 August 2017,Women
11,FARNAZ,ESMAEILZADEH,IRI,9.240,9.23,Arco_(ITA)_2017,25 August - 26 August 2017,Women
12,MARIIA,KRASAVINA,RUS,8.040,9.68,Arco_(ITA)_2017,25 August - 26 August 2017,Women
13,SILVIA,PORTA,ITA,9.330,12.12,Arco_(ITA)_2017,25 August - 26 August 2017,Women
14,PATRYCJA,CHUDZIAK,POL,8.570,fall,Arco_(ITA)_2017,25 August - 26 August 2017,Women
15,ELISABETTA,DALLA BRIDA,ITA,8.600,false start,Arco_(ITA)_2017,25 August - 26 August 2017,Women
16,VICTOIRE,ANDRIER,FRA,8.780,fall,Arco_(ITA)_2017,25 August - 26 August 2017,Women
17,ELMA,FLEURET,FRA,9.660,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
18,NINA,LACH,AUT,9.750,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
19,ANASTASIIA,GOLIKOVA,RUS,9.770,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
20,MARTINA,ZANETTI,ITA,9.800,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
21,ALEXANDRA,ELMER,AUT,9.920,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
22,GIORGIA,RANDI,ITA,9.970,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
23,CLAIRE,BUHRFEIND,USA,10.010,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
24,FRANCESCA,VASI,ITA,10.180,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
25,SARA,MORANDINI,ITA,10.370,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
26,NATALIA,WOS,POL,10.410,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
27,KYRA,CONDIE,USA,10.720,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
28,MONIKA,PROKOPIUK-KAWECKA,POL,10.760,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
29,ANASTASIYA,ZAICHENKO,UKR,10.780,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
30,ALESSANDRA,ZANETTI,ITA,10.860,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
31,BROOKE,RABOUTOU,USA,10.950,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
32,KOBRA,LAKZAIIFAR,IRI,11.020,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
33,GIULIA,MEDICI,ITA,11.540,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
34,NATALIA,GROSSMAN,USA,12.060,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
35,GRACE,DIGIORGIO,USA,12.190,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
36,ASHIMA,SHIRAISHI,USA,12.260,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
37,EMILY,GONZALEZ,ECU,13.040,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
38,GIORGIA,TESIO,ITA,13.320,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
39,RUT,CASAS MUR,ESP,13.930,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
40,ALISSON,VIZUETE,ECU,14.290,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
41,VALENTINA,AGUADO,ARG,14.880,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
42,VICTORIA,GIMENEZ,ARG,19.220,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
43,ALEJANDRA,CONTRERAS,CHI,false start,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
43,MARISA,ROMERO,USA,false start,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
43,MURIEL,RUÍZ DE LARRAMENDI ARANGOA,ESP,fall,,Arco_(ITA)_2017,25 August - 26 August 2017,Women
1,LUDOVICO,FOSSALI,ITA,6.530,wildcard,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
2,STANISLAV,KOKORIN,RUS,6.060,false start,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
3,LEONARDO,GONTERO,ITA,6.400,6.25,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
4,ALEKSANDR,SHIKOV,RUS,6.330,6.28,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
5,GUILLAUME,MORO,FRA,6.360,6.19,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
6,ALESSANDRO,SANTONI,ITA,7.610,6.45,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
7,RAFAL,HALASA,POL,7.040,6.51,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
8,VLADISLAV,DEULIN,RUS,5.910,fall,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
9,JAN,KRIZ,CZE,6.770,6.83,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
10,JAN,HOJER,GER,7.380,7.44,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
11,LUKAS,KNAPP,AUT,7.450,7.58,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
12,JOSH,LEVIN,USA,8.200,8.09,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
13,STANISLAO,ZAMA,ITA,7.260,9.02,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
14,DAVID,FIRNENBURG,GER,8.680,10.01,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
15,MARCIN,DZIENSKI,POL,6.070,false start,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
16,GIAN LUCA,ZODDA,ITA,6.410,fall,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
17,JAVIER,CANO BLAZQUEZ,ESP,9.030,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
18,JORDAN,ROMIG,USA,9.080,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
19,MAXIMILLIAN,MILNE,GBR,9.140,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
20,JOSEPH,CZUBKOWSKI,GBR,9.300,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
21,ALEXANDER,AVERDUNK,GER,9.580,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
21,ORRIN,COLEY,GBR,9.580,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
23,WILLIAM,RIDAL,GBR,9.900,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
24,THOMAS,MATTHEWS,GBR,11.000,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
25,AIDAN,ROBERTS,GBR,12.160,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
26,AIDEN,DUNNE,GBR,12.190,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
27,SAMUEL,OAKES,GBR,12.240,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
28,DAVID,BARRANS,GBR,13.110,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
29,PETER,DAWSON,GBR,16.590,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Men
1,ANOUCK,JAUBERT,FRA,7.860,7.93,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
2,MARIIA,KRASAVINA,RUS,8.190,10.35,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
3,IULIIA,KAPLINA,RUS,7.920,7.68,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
4,ANNA,BROZEK,POL,8.310,8.11,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
5,VICTOIRE,ANDRIER,FRA,8.770,8.54,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
6,ELISABETTA,DALLA BRIDA,ITA,8.760,8.68,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
7,ALLA,MARENYCH,UKR,9.120,9.12,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
8,AURELIA,SARISSON,FRA,9.730,fall,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
9,KLAUDIA,BUCZEK,POL,8.670,8.58,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
10,EDYTA,ROPEK,POL,8.900,8.93,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
11,ELMA,FLEURET,FRA,9.330,9.24,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
12,NINA,LACH,AUT,9.420,9.86,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
13,SILVIA,PORTA,ITA,9.990,10.04,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
14,MONIKA,PROKOPIUK-KAWECKA,POL,10.380,10.10,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
15,ALEXANDRA,ELMER,AUT,10.010,10.11,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
16,FRANCESCA,VASI,ITA,10.380,10.39,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
17,GIORGIA,RANDI,ITA,10.710,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
18,CHRISTY,SPURRELL,CAN,12.380,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
19,ASHIMA,SHIRAISHI,USA,12.590,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
20,PHILIPPA,WATKIN,GBR,14.010,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
21,JENNIFER,DE LA TORRE,USA,14.810,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
22,JENNIFER,WOOD,GBR,15.290,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
23,KITTY,MORRISON,GBR,17.200,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
24,JOANNA,NEAME,GBR,22.400,,Edinburgh_(GBR)_2017,23 September - 24 September 2017,Women
1,ALEKSANDR,SHIKOV,RUS,6.200,6.32,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
2,ASPAR,ASPAR,INA,6.020,6.33,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
3,SUFRIYANTO,RINDI,INA,6.480,wildcard,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
4,SABRI,SABRI,INA,6.180,false start,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
5,DMITRII,TIMOFEEV,RUS,6.370,6.15,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
6,QIXIN,ZHONG,CHN,6.420,7.35,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
7,ALEKSANDR,SHILOV,RUS,6.270,8.14,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
8,VLADISLAV,DEULIN,RUS,6.320,fall,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
9,LUDOVICO,FOSSALI,ITA,6.160,6.13,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
10,KOSTIANTYN,PAVLENKO,UKR,6.340,6.28,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
11,MARCIN,DZIENSKI,POL,6.120,6.33,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
12,STANISLAV,KOKORIN,RUS,6.160,6.38,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
13,LEONARDO,GONTERO,ITA,6.270,6.53,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
14,ZHIYONG,OU,CHN,6.340,6.53,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
15,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,6.480,7.03,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
16,JINXIN,LI,CHN,6.260,7.62,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
17,HINAYAH,MUHAMMAD,INA,6.500,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
18,GUILLAUME,MORO,FRA,6.520,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
19,ALESSANDRO,SANTONI,ITA,6.630,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
20,YULIANTO,ABUDZAR,INA,6.660,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
21,FENGQI,WANG,CHN,6.690,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
22,RAFAL,HALASA,POL,6.720,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
23,GEORGY,ARTAMONOV,RUS,7.030,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
24,YONGSU,LEE,KOR,7.040,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
25,LUKE,MUEHRING,USA,7.190,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
26,JAN,HOJER,GER,7.480,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
27,JUNGJU,KIM,KOR,7.570,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
28,RONGQI,LIANG,CHN,7.710,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
29,GIAN LUCA,ZODDA,ITA,7.750,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
30,TOMOA,NARASAKI,JPN,7.850,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
31,ARSENII,BOGOMOLOV,RUS,7.960,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
32,KOKORO,FUJII,JPN,8.540,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
33,JOSH,LEVIN,USA,8.850,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
34,JAVIER,CANO BLAZQUEZ,ESP,8.910,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
35,YOSHIYUKI,OGATA,JPN,10.250,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
36,HANNES,PUMAN,SWE,11.090,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
37,SERGIO,PASTOR MARTÍNEZ,ESP,12.030,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
38,HONGIL,KIM,KOR,false start,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Men
1,IULIIA,KAPLINA,RUS,7.950,7.66,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
2,ANOUCK,JAUBERT,FRA,8.100,7.73,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
3,ELIZAVETA,IVANOVA,RUS,8.750,wildcard,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
4,ARIES,SUSANTI RAHAYU,INA,7.940,false start,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
5,AURELIA,SARISSON,FRA,8.640,8.28,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
6,MARIIA,KRASAVINA,RUS,8.570,8.35,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
7,SANTI,WELLYANTI,INA,8.090,8.51,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
8,ANNA,TSYGANOVA,RUS,8.090,9.12,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
9,ALLA,MARENYCH,UKR,8.530,8.68,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
10,ANNA,BROZEK,POL,8.580,8.76,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
11,VICTOIRE,ANDRIER,FRA,8.800,8.96,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
12,KLAUDIA,BUCZEK,POL,8.870,9.28,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
13,PUJI,LESTARI,INA,8.670,9.79,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
14,YILING,SONG,CHN,8.801,10.39,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
15,CUILIAN,HE,CHN,8.880,10.93,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
16,ELENA,TIMOFEEVA,RUS,8.880,false start,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
17,MINGWEI,NI,CHN,8.900,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
18,ELISABETTA,DALLA BRIDA,ITA,9.090,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
19,XUHUA,PAN,CHN,9.220,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
20,SYAFIIYAH,DHORIFATUS,INA,9.330,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
21,EDYTA,ROPEK,POL,9.460,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
22,DINARA,FAKHRITDINOVA,RUS,11.980,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
23,JESSICA,PILZ,AUT,12.230,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
24,SUNGA,SON,KOR,12.610,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
25,ASHIMA,SHIRAISHI,USA,12.740,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
26,FITRIYANI,FITRIYANI,INA,false start,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
26,RAJIAH,SALLSABILLAH,INA,false start,,Wujiang_(CHN)_2017,7 October - 8 October 2017,Women
1,VLADISLAV,DEULIN,RUS,5.960,5.53,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
2,ASPAR,ASPAR,INA,5.980,5.70,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
3,KOSTIANTYN,PAVLENKO,UKR,6.390,6.34,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
4,LUDOVICO,FOSSALI,ITA,5.950,7.21,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
5,DMITRII,TIMOFEEV,RUS,6.190,6.33,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
6,QIXIN,ZHONG,CHN,6.180,7.31,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
7,GUILLAUME,MORO,FRA,6.260,7.97,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
8,HINAYAH,MUHAMMAD,INA,6.070,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
9,SABRI,SABRI,INA,6.380,6.03,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
10,ARSENII,BOGOMOLOV,RUS,6.300,6.15,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
11,LEONARDO,GONTERO,ITA,6.240,6.22,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
12,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.580,6.47,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
13,ALEKSANDR,SHILOV,RUS,6.050,7.94,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
14,ALEKSANDR,SHIKOV,RUS,6.070,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
15,STANISLAV,KOKORIN,RUS,6.130,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
16,YULIANTO,ABUDZAR,INA,6.300,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
17,GEORGY,ARTAMONOV,RUS,6.400,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
18,SUFRIYANTO,RINDI,INA,6.410,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
19,JINXIN,LI,CHN,6.420,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
20,ZHIYONG,OU,CHN,6.430,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
21,MARCIN,DZIENSKI,POL,6.520,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
22,RAFAL,HALASA,POL,6.530,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
23,ALESSANDRO,SANTONI,ITA,6.570,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
24,EHSAN,ASRAR,IRI,6.610,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
25,FENGQI,WANG,CHN,6.720,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
26,YONGSU,LEE,KOR,7.010,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
27,GIAN LUCA,ZODDA,ITA,7.210,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
28,JAN,HOJER,GER,7.280,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
29,JUNGJU,KIM,KOR,7.490,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
30,JAVIER,CANO BLAZQUEZ,ESP,8.950,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
31,JOSH,LEVIN,USA,9.560,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
32,SERGIO,PASTOR MARTÍNEZ,ESP,10.510,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
33,MORTEZA,MOHAMMADI,IRI,false start,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
33,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,false start,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Men
1,ANOUCK,JAUBERT,FRA,7.800,7.78,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
2,ARIES,SUSANTI RAHAYU,INA,7.680,10.15,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
3,ANNA,TSYGANOVA,RUS,8.070,8.16,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
4,PUJI,LESTARI,INA,8.330,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
5,AURELIA,SARISSON,FRA,8.530,8.36,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
6,ALLA,MARENYCH,UKR,8.850,8.63,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
7,MARIIA,KRASAVINA,RUS,8.120,9.30,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
8,ELENA,TIMOFEEVA,RUS,8.740,9.82,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
9,SANTI,WELLYANTI,INA,8.880,8.52,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
10,CUILIAN,HE,CHN,8.720,8.58,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
11,ANNA,BROZEK,POL,8.830,8.59,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
12,VICTOIRE,ANDRIER,FRA,8.880,8.86,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
13,FITRIYANI,FITRIYANI,INA,9.010,8.86,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
14,YILING,SONG,CHN,8.990,9.24,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
15,ELIZAVETA,IVANOVA,RUS,8.390,fall,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
16,ELISABETTA,DALLA BRIDA,ITA,8.970,false start,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
17,EDYTA,ROPEK,POL,9.090,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
18,SYAFIIYAH,DHORIFATUS,INA,9.210,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
19,KLAUDIA,BUCZEK,POL,9.270,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
20,RAJIAH,SALLSABILLAH,INA,9.630,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
21,MINGWEI,NI,CHN,10.180,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
22,PEIYANG,TIAN,CHN,10.560,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
23,IULIIA,KAPLINA,RUS,10.830,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
24,DINARA,FAKHRITDINOVA,RUS,false start,,Xiamen_(CHN)_2017,14 October - 15 October 2017,Women
