Rank,Name,,Country,Qualification,Final,event_name,date,gender
19,ANTON,POLIAKOV,RUS,6.990,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
20,LIBOR,HROZA,CZE,7.080,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
21,ASHARI,FAJRI,INA,7.350,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
22,YUHANG,ZHANG,CHN,7.970,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
23,VIACHESLAV,VEDENCHUK,RUS,7.980,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
24,SEAN,MCCOLL,CAN,10.710,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
25,SHINTA,OZAWA,JPN,17.990,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
1,ALINA,GAIDAMAKINA,RUS,8.540,8.24,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
2,ALEKSANDRA,MIROSLAW,POL,8.780,8.54,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
3,MARIIA,KRASAVINA,RUS,8.870,8.32,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
4,IULIIA,KAPLINA,RUS,8.890,fall,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
5,ANOUCK,JAUBERT,FRA,8.970,8.79,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
6,YULIYA,LEVOCHKINA,RUS,9.480,8.82,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
7,SUPITA,TITA,INA,9.370,9.27,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
8,ALLA,MARENYCH,UKR,9.900,9.88,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
9,ANASTASIYA,SAVISKO,UKR,9.950,9.52,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
10,FARNAZ,ESMAEILZADEH,IRI,9.750,9.92,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
11,MONIKA,PROKOPIUK-KAWECKA,POL,10.110,9.98,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
12,MARGOT,HEITZ,FRA,9.540,10.46,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
13,EDYTA,ROPEK,POL,9.920,10.50,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
14,KLAUDIA,BUCZEK,POL,9.020,10.53,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
15,CUILIAN,HE,CHN,11.090,12.76,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
16,XUHUA,PAN,CHN,11.380,fall,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
17,LAMU,RENQING,CHN,12.450,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
18,WANGMU,RENZENG,CHN,13.810,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
19,RISA,OTA,JPN,27.430,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Women
1,STANISLAV,KOKORIN,RUS,6.510,6.81,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
2,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.290,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
3,YAROSLAV,GONTARYK,UKR,6.570,6.55,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
4,JEDRZEJ,KOMOSINSKI,POL,6.680,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
5,MARCIN,DZIENSKI,POL,6.200,6.20,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
6,ALEKSANDR,SHIKOV,RUS,6.450,6.98,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
7,LIBOR,HROZA,CZE,5.980,8.95,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
8,DMITRII,TIMOFEEV,RUS,6.010,10.55,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
9,SERGEI,SINITCYN,RUS,6.850,6.32,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
10,LEONARDO,GONTERO,ITA,6.640,6.49,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
11,ARSENII,SHEVCHENKO,RUS,6.630,6.61,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
12,LUKASZ,SWIRK,POL,6.790,6.70,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
13,EVGENII,VAITSEKHOVSKII,RUS,6.630,7.39,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
14,"WENG KHIT, ADRIEL",CHOO,SGP,6.530,10.91,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
15,QIXIN,ZHONG,CHN,6.040,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
16,ASPAR,ASPAR,INA,6.650,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
17,LINCAI,ZHONG,CHN,6.990,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
18,ANTON,POLIAKOV,RUS,7.000,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
19,VOLODYMYR,ZINCHENKO,UKR,7.080,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
20,ASHARI,FAJRI,INA,7.230,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
21,DANYIL,BOLDYREV,UKR,7.260,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
22,YUHANG,ZHANG,CHN,7.500,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
23,VIACHESLAV,VEDENCHUK,RUS,7.600,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
24,SEAN,MCCOLL,CAN,9.070,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
25,SHINTA,OZAWA,JPN,13.570,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Men
1,IULIIA,KAPLINA,RUS,8.230,7.85,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
2,MARIIA,KRASAVINA,RUS,8.770,7.97,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
3,YULIYA,LEVOCHKINA,RUS,8.960,10.54,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
4,ALINA,GAIDAMAKINA,RUS,9.340,11.02,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
5,ALEKSANDRA,MIROSLAW,POL,8.970,8.79,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
6,SUPITA,TITA,INA,9.400,8.95,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
7,KLAUDIA,BUCZEK,POL,9.410,9.12,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
8,ANOUCK,JAUBERT,FRA,9.570,10.75,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
9,EDYTA,ROPEK,POL,10.230,9.92,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
10,MONIKA,PROKOPIUK-KAWECKA,POL,9.940,9.95,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
11,ANASTASIYA,SAVISKO,UKR,9.500,10.28,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
12,ALLA,MARENYCH,UKR,10.430,11.24,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
13,MARGOT,HEITZ,FRA,10.140,11.63,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
14,XUHUA,PAN,CHN,11.770,11.76,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
15,CUILIAN,HE,CHN,11.490,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
16,WANGMU,RENZENG,CHN,11.540,fall,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
17,LAMU,RENQING,CHN,12.570,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
18,KATHARINA,SAURWEIN,AUT,16.510,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
19,RISA,OTA,JPN,26.630,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
20,FARNAZ,ESMAEILZADEH,IRI,fall,,Wujiang_(CHN)_2013,19 October - 20 October 2013,Women
