Rank,Name,,Country,Qualification,Final,event_name,date,gender
6,ELENA,TIMOFEEVA,RUS,8.042,7.93,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
7,NATALIA,KALUCKA,POL,8.205,7.97,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
8,ANNA,TSYGANOVA,RUS,7.990,fall,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
9,ELIZAVETA,IVANOVA,RUS,8.218,7.67,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
10,DI,NIU,CHN,8.212,8.06,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
11,AURELIA,SARISSON,FRA,8.358,8.12,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
12,NURUL,IQAMAH,INA,8.334,8.27,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
13,PEIYANG,TIAN,CHN,8.174,8.28,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
14,ALEKSANDRA,KALUCKA,POL,8.312,8.85,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
15,MINGWEI,NI,CHN,8.213,8.91,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
16,PATRYCJA,CHUDZIAK,POL,8.310,10.74,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
17,HAIMEI,QIU,CHN,8.406,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
18,VICTOIRE,ANDRIER,FRA,8.446,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
19,ANNA,BROZEK,POL,8.461,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
20,ANDREA,ROJAS,ECU,8.478,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
21,CUILIAN,HE,CHN,8.568,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
22,TETIANA,KOLKOTINA,UKR,8.774,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
23,EKATERINA,BARASHCHUK,RUS,8.807,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
24,RONG,JIANG,CHN,8.931,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
25,ELENA,KRASOVSKAIA,RUS,8.961,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
26,SOL,SA,KOR,9.409,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
27,JANJA,GARNBRET,SLO,9.463,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
28,KYRA,CONDIE,USA,9.557,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
29,OCEANIA,MACKENZIE,AUS,9.642,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
30,AKIYO,NOGUCHI,JPN,9.694,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
31,HUNG YING,LEE,TPE,9.711,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
32,SIENNA,KOPF,USA,9.776,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
33,PETRA,KLINGLER,SUI,9.848,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
34,ALMA,BESTVATER,GER,9.955,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
35,IULIIA,PANTELEEVA,RUS,9.983,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
36,JULIA,CHANOURDIE,FRA,9.989,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
37,LAURA,STÖCKLER,AUT,10.058,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
38,FUTABA,ITO,JPN,10.094,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
39,CHLOE,CAULIER,BEL,10.255,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
40,VALENTINA,AGUADO,ARG,10.363,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
41,YUETONG,ZHANG,CHN,10.536,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
42,MANON,HILY,FRA,10.591,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
43,VIKTORIIA,MESHKOVA,RUS,10.592,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
44,LUCKA,RAKOVEC,SLO,10.633,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
45,FANNY,GIBERT,FRA,10.740,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
46,JAIN,KIM,KOR,10.826,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
47,ELENA,REMIZOVA,RUS,10.838,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
48,EMILY,PHILLIPS,GBR,10.898,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
49,KATJA,DEBEVEC,SLO,10.935,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
50,MAO,NAKAMURA,JPN,11.063,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
51,IEVGENIIA,KAZBEKOVA,UKR,11.130,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
52,SANDRA,LETTNER,AUT,11.143,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
53,ALANNAH,YIP,CAN,11.152,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
54,YUZHEN,BAIMA,CHN,11.272,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
55,VIRGITA,NADYA PUTRI,INA,11.346,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
56,LAURA,ROGORA,ITA,11.444,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
57,MARGO,HAYES,USA,11.828,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
58,TIFFANY,MELIUS,AUS,12.127,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
59,MIA,KRAMPL,SLO,12.261,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
60,ANNE-SOPHIE,KOLLER,SUI,12.271,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
61,ASHIMA,SHIRAISHI,USA,12.340,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
62,HELOÏSE,DOUMONT,BEL,12.471,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
63,JESSICA,PILZ,AUT,12.523,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
64,WAI-PING,YU,HKG,12.692,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
65,VERA,ZIJLSTRA,NED,12.801,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
66,HSIU-JU,LIN,TPE,12.955,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
67,AI,MORI,JPN,13.025,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
68,PUNTARIKA,TUNYAVANICH,THA,13.098,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
69,SALSABILA,SALSABILA,INA,13.164,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
70,SARAH,TETZLAFF,NZL,13.552,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
71,CHOIRUL,UMI C,INA,13.998,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
72,NATSUMI,HIRANO,JPN,14.077,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
73,VITA,LUKAN,SLO,14.379,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
74,KA-YAN,WONG,HKG,14.954,,Chongqing_(CHN)_2019,26 April - 28 April 2019,Women
1,DMITRII,TIMOFEEV,RUS,5.683,5.59,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
2,BASSA,MAWEM,FRA,5.769,5.81,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
3,LUDOVICO,FOSSALI,ITA,6.182,5.85,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
4,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.657,6.43,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
5,VLADISLAV,DEULIN,RUS,5.932,5.843,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
6,KOSTIANTYN,PAVLENKO,UKR,5.964,5.848,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
7,JAN,KRIZ,CZE,6.059,5.92,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
8,ZHIXING,CHEN,CHN,5.820,8.27,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
9,FATCHUR,ROJI,INA,6.112,6.00,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
10,ALFIAN,MUHAMMAD FAJRI,INA,5.812,6.06,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
11,PENGHUI,LIN,CHN,6.028,6.11,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
12,ARSENII,BOGOMOLOV,RUS,6.053,6.12,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
13,MARCIN,DZIENSKI,POL,6.179,6.20,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
14,ALEKSANDR,SHILOV,RUS,6.138,6.44,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
15,ASPAR,ASPAR,INA,5.598,7.09,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
16,ZHIYONG,OU,CHN,6.054,8.35,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
17,JOHN,BROSLER,USA,6.225,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
18,GIAN LUCA,ZODDA,ITA,6.227,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
19,CARLOS,GRANJA,ECU,6.251,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
20,JINBAO,LONG,CHN,6.296,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
21,LIANG,ZHANG,CHN,6.319,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
22,SERGEI,LUZHETSKII,RUS,6.523,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
23,MICKAEL,MAWEM,FRA,6.572,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
24,QIXIN,ZHONG,CHN,6.612,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
25,SHUO,XU,CHN,6.627,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
26,ZHAXI,BIANBA,CHN,6.631,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
27,KOKORO,FUJII,JPN,6.644,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
28,LONG,CAO,CHN,6.668,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
29,MICHAEL,PICCOLRUAZ,ITA,6.728,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
30,MANUEL,CORNU,FRA,6.752,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
31,JAN,HOJER,GER,6.812,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
32,DANNY,VALENCIA,ECU,6.882,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
33,CHEUNG-CHI SHOJI,CHAN,HKG,6.893,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
34,NICOLAS,COLLIN,BEL,6.979,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
35,YUFEI,PAN,CHN,7.005,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
36,MEICHI,NARASAKI,JPN,7.094,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
37,WILLIAM,BOSI,GBR,7.095,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
38,JAKOB,SCHUBERT,AUT,7.115,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
39,HANWOOL,KIM,KOR,7.135,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
40,CHI-FUNG,AU,HKG,7.151,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
41,SEAN,MCCOLL,CAN,7.162,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
42,KAI,HARADA,JPN,7.232,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
43,ODE RIFALDI,RIDJAYA,INA,7.266,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
44,NATHANIEL,COLEMAN,USA,7.324,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
45,YANNICK,FLOHÉ,GER,7.363,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
46,JONGWON,CHON,KOR,7.466,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
47,JERNEJ,KRUDER,SLO,7.517,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
48,SASCHA,LEHMANN,SUI,7.533,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
49,GEORG,PARMA,AUT,7.590,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
50,WILLIAM,RIDAL,GBR,7.634,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
51,NIKOLAI,IARILOVETS,RUS,7.719,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
52,SIMON,LORENZI,BEL,7.789,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
53,LEO,AVEZOU,FRA,7.794,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
54,TOMOA,NARASAKI,JPN,7.798,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
55,RUDOLPH,RUANA,USA,7.817,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
56,MARCELLO,BOMBARDI,ITA,7.981,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
57,SEAN,BAILEY,USA,8.035,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
58,ALEX,KHAZANOV,ISR,8.049,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
59,LOÏC,TIMMERMANS,BEL,8.155,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
60,HEI-YEUNG,LAM,HKG,8.178,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
61,LASA,TEMI,INA,8.182,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
62,RAM,LEVIN,ISR,8.190,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
63,NIMROD,MARCUS,ISR,8.270,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
64,STEFANO,GHISOLFI,ITA,8.274,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
65,ZACH,GALLA,USA,8.290,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
66,SERGII,TOPISHKO,UKR,8.378,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
67,ALBAN,LEVIER,FRA,8.389,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
68,ANZE,PEHARC,SLO,8.540,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
69,HANNES,PUMAN,SWE,8.624,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
70,PHILIPP,MARTIN,GER,8.662,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
71,FRANCESCO,VETTORATA,ITA,8.732,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
72,SERGEI,SKORODUMOV,RUS,9.126,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
73,SAM,LAVENDER,AUS,9.137,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
74,NED,MIDDLEHURST,AUS,9.289,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
75,FEDIR,SAMOILOV,UKR,9.291,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
76,YUVAL,SHEMLA,ISR,9.394,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
77,GEORGE,SANDERS,NZL,9.526,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
78,DAVID,BARRANS,GBR,9.688,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
79,KEITA,DOHI,JPN,9.892,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
80,HRITIK,MARNE,IND,10.137,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
81,ALEXANDER,MEGOS,GER,10.233,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
82,VADIM,TIMONOV,RUS,11.173,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
83,THOMAS,WALDIN,NZL,11.383,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
84,KRISTOFFER,LINDBÄCK,SWE,11.865,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
85,GUILLAUME,MORO,FRA,false start,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Men
1,ALEKSANDRA,MIROSLAW,POL,7.285,7.31,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
2,ARIES,SUSANTI RAHAYU,INA,7.793,7.60,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
3,ANOUCK,JAUBERT,FRA,7.732,7.51,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
4,ANNA,TSYGANOVA,RUS,8.089,7.54,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
5,PATRYCJA,CHUDZIAK,POL,8.071,7.95,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
6,DI,NIU,CHN,8.287,8.81,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
7,AURELIA,SARISSON,FRA,8.233,10.56,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
8,ALEKSANDRA,KALUCKA,POL,8.291,fall,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
9,MINGWEI,NI,CHN,7.971,8.08,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
10,PEIYANG,TIAN,CHN,8.219,8.22,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
11,ELENA,TIMOFEEVA,RUS,7.960,8.67,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
12,ELIZAVETA,IVANOVA,RUS,7.774,8.98,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
13,IULIIA,KAPLINA,RUS,7.684,8.99,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
14,ANNA,BROZEK,POL,8.368,9.03,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
15,ANDREA,ROJAS,ECU,8.260,9.80,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
16,YILING,SONG,CHN,7.566,13.65,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
17,VICTOIRE,ANDRIER,FRA,8.405,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
18,NATALIA,KALUCKA,POL,8.411,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
19,NURUL,IQAMAH,INA,8.415,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
20,EKATERINA,BARASHCHUK,RUS,8.490,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
21,TETIANA,KOLKOTINA,UKR,8.587,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
22,RONG,JIANG,CHN,8.664,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
23,HUNG YING,LEE,TPE,8.693,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
24,HAIMEI,QIU,CHN,8.755,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
25,EMMA,HUNT,USA,8.759,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
26,CUILIAN,HE,CHN,8.871,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
27,MIHO,NONAKA,JPN,8.904,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
28,ELENA,KRASOVSKAIA,RUS,9.095,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
29,ALANNAH,YIP,CAN,9.449,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
30,PETRA,KLINGLER,SUI,9.470,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
31,OCEANIA,MACKENZIE,AUS,9.589,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
32,SOL,SA,KOR,9.745,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
33,JULIA,CHANOURDIE,FRA,9.805,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
34,AKIYO,NOGUCHI,JPN,9.919,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
35,VIKTORIIA,MESHKOVA,RUS,9.954,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
36,IULIIA,PANTELEEVA,RUS,9.959,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
37,YUETONG,ZHANG,CHN,10.012,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
38,JESSICA,PILZ,AUT,10.084,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
39,VALENTINA,AGUADO,ARG,10.109,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
40,CHLOE,CAULIER,BEL,10.124,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
41,SIENNA,KOPF,USA,10.362,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
42,JAIN,KIM,KOR,10.504,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
43,VIRGITA,NADYA PUTRI,INA,10.506,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
44,LUCKA,RAKOVEC,SLO,10.574,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
45,FANNY,GIBERT,FRA,10.723,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
46,EMILY,PHILLIPS,GBR,10.731,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
47,SANDRA,LETTNER,AUT,10.939,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
48,MAO,NAKAMURA,JPN,10.962,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
49,YUZHEN,BAIMA,CHN,10.966,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
50,KATJA,DEBEVEC,SLO,11.096,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
51,JANJA,GARNBRET,SLO,11.120,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
52,LAURA,ROGORA,ITA,11.136,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
53,SALSABILA,SALSABILA,INA,11.327,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
54,TIFFANY,MELIUS,AUS,11.395,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
55,ALEX,JOHNSON,USA,11.481,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
56,HELOÏSE,DOUMONT,BEL,11.905,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
57,MARGO,HAYES,USA,11.938,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
58,CHOIRUL,UMI C,INA,12.124,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
59,SARAH,TETZLAFF,NZL,12.171,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
60,AI,MORI,JPN,12.309,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
61,ANNE-SOPHIE,KOLLER,SUI,12.401,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
62,IEVGENIIA,KAZBEKOVA,UKR,12.536,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
63,ASHIMA,SHIRAISHI,USA,12.639,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
64,JENNIFER,WOOD,GBR,13.070,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
65,WAI-PING,YU,HKG,13.176,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
66,VERA,ZIJLSTRA,NED,13.388,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
67,GRACE,CROWLEY,AUS,14.878,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
68,AMANDA,SPEED,NZL,23.211,,Wujiang_(CHN)_2019,3 May - 5 May 2019,Women
1,ALEKSANDR,SHIKOV,RUS,5.630,5.54,Villars_(SUI)_2019,4 July - 6 July 2019,Men
2,DMITRII,TIMOFEEV,RUS,5.716,fall,Villars_(SUI)_2019,4 July - 6 July 2019,Men
3,JAN,KRIZ,CZE,6.040,7.76,Villars_(SUI)_2019,4 July - 6 July 2019,Men
4,BASSA,MAWEM,FRA,5.686,fall,Villars_(SUI)_2019,4 July - 6 July 2019,Men
5,VLADISLAV,DEULIN,RUS,5.956,5.75,Villars_(SUI)_2019,4 July - 6 July 2019,Men
6,DANYIL,BOLDYREV,UKR,5.964,6.01,Villars_(SUI)_2019,4 July - 6 July 2019,Men
7,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.923,false start,Villars_(SUI)_2019,4 July - 6 July 2019,Men
8,QIXIN,ZHONG,CHN,5.873,fall,Villars_(SUI)_2019,4 July - 6 July 2019,Men
9,LUDOVICO,FOSSALI,ITA,6.142,5.86,Villars_(SUI)_2019,4 July - 6 July 2019,Men
10,LEV,RUDATSKIY,RUS,5.803,6.30,Villars_(SUI)_2019,4 July - 6 July 2019,Men
11,JINBAO,LONG,CHN,5.755,6.55,Villars_(SUI)_2019,4 July - 6 July 2019,Men
12,LONG,CAO,CHN,5.799,6.97,Villars_(SUI)_2019,4 July - 6 July 2019,Men
13,ALEKSANDR,SHILOV,RUS,6.099,7.36,Villars_(SUI)_2019,4 July - 6 July 2019,Men
14,RISHAT,KHAIBULLIN,KAZ,6.149,7.49,Villars_(SUI)_2019,4 July - 6 July 2019,Men
15,SEUNGBEOM,LEE,KOR,5.871,fall,Villars_(SUI)_2019,4 July - 6 July 2019,Men
16,SERGEI,RUKIN,RUS,5.909,false start,Villars_(SUI)_2019,4 July - 6 July 2019,Men
17,MARCIN,DZIENSKI,POL,6.170,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
18,STANISLAV,KOKORIN,RUS,6.199,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
19,KOSTIANTYN,PAVLENKO,UKR,6.245,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
20,ALFIAN,MUHAMMAD FAJRI,INA,6.252,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
21,ZHIXING,CHEN,CHN,6.280,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
22,MANUEL,CORNU,FRA,6.388,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
23,PIERRE,REBREYEND,FRA,6.391,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
24,CARLOS,GRANJA,ECU,6.430,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
25,ERIK,NOYA CARDONA,ESP,6.492,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
26,KOKORO,FUJII,JPN,6.497,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
27,GIAN LUCA,ZODDA,ITA,6.503,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
28,TOMOA,NARASAKI,JPN,6.562,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
29,NIKOLAI,IARILOVETS,RUS,6.564,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
30,ARTEM,KHABIBULLIN,RUS,6.650,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
31,JAN,HOJER,GER,6.671,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
32,LUKAS,KNAPP,AUT,6.721,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
33,KAI,HARADA,JPN,6.753,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
34,YUFEI,PAN,CHN,6.798,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
35,MICHAEL,PICCOLRUAZ,ITA,6.987,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
36,WILLIAM,BOSI,GBR,7.072,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
