Rank,Name,,Country,Qualification,Final,event_name,date,gender
3,KLAUDIA,BUCZEK,POL,8.250,8.05,Arco_(ITA)_2016,26 August - 27 August 2016,Women
4,ALEKSANDRA,MIROSLAW,POL,8.410,8.15,Arco_(ITA)_2016,26 August - 27 August 2016,Women
5,AURELIA,SARISSON,FRA,8.930,8.66,Arco_(ITA)_2016,26 August - 27 August 2016,Women
6,ANNA,BROZEK,POL,8.760,9.29,Arco_(ITA)_2016,26 August - 27 August 2016,Women
7,ELENA,TIMOFEEVA,RUS,8.850,9.31,Arco_(ITA)_2016,26 August - 27 August 2016,Women
8,SVETLANA,MOTOVILOVA,RUS,9.290,fall,Arco_(ITA)_2016,26 August - 27 August 2016,Women
9,ALLA,MARENYCH,UKR,9.360,9.10,Arco_(ITA)_2016,26 August - 27 August 2016,Women
10,NINA,LACH,AUT,9.260,9.26,Arco_(ITA)_2016,26 August - 27 August 2016,Women
11,ALEXANDRA,ELMER,AUT,9.540,9.57,Arco_(ITA)_2016,26 August - 27 August 2016,Women
12,VICTOIRE,ANDRIER,FRA,9.280,9.69,Arco_(ITA)_2016,26 August - 27 August 2016,Women
13,ELISABETTA,DALLA BRIDA,ITA,9.640,10.28,Arco_(ITA)_2016,26 August - 27 August 2016,Women
14,EDYTA,ROPEK,POL,8.700,10.88,Arco_(ITA)_2016,26 August - 27 August 2016,Women
15,PATRYCJA,CHUDZIAK,POL,9.060,11.36,Arco_(ITA)_2016,26 August - 27 August 2016,Women
16,ANDREA,ROJAS,ECU,9.650,11.57,Arco_(ITA)_2016,26 August - 27 August 2016,Women
17,MONIKA,PROKOPIUK-KAWECKA,POL,9.880,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
18,SILVIA,PORTA,ITA,9.940,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
19,FARNAZ,ESMAEILZADEH,IRI,9.990,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
20,GIORGIA,RANDI,ITA,10.500,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
21,GIULIA,FOSSALI,ITA,10.520,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
22,CHARLOTTE,DURIF,FRA,10.540,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
23,TETIANA,KOLKOTINA,UKR,10.590,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
24,MARTINA,ZANETTI,ITA,10.710,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
25,ANASTASIA,SHYMKOVA,UKR,10.950,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
26,ALISON,STEWART-PATTERSON,CAN,11.120,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
27,ALESSANDRA,ZANETTI,ITA,12.060,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
28,ANDREA,EBNER,ITA,13.110,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
29,MARIA,GEORGIEVA,BUL,15.190,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
1,MARCIN,DZIENSKI,POL,6.350,5.83,Paris_(FRA)_2016,14 September - 18 September 2016,Men
2,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.960,7.37,Paris_(FRA)_2016,14 September - 18 September 2016,Men
3,ALEKSANDR,SHIKOV,RUS,6.230,5.95,Paris_(FRA)_2016,14 September - 18 September 2016,Men
4,BASSA,MAWEM,FRA,6.300,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Men
5,LEONARDO,GONTERO,ITA,6.390,6.24,Paris_(FRA)_2016,14 September - 18 September 2016,Men
6,STANISLAV,KOKORIN,RUS,6.280,6.25,Paris_(FRA)_2016,14 September - 18 September 2016,Men
7,LIBOR,HROZA,CZE,6.140,8.21,Paris_(FRA)_2016,14 September - 18 September 2016,Men
8,DANYIL,BOLDYREV,UKR,6.000,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Men
9,DMITRII,TIMOFEEV,RUS,6.530,6.31,Paris_(FRA)_2016,14 September - 18 September 2016,Men
10,KOSTIANTYN,PAVLENKO,UKR,6.700,6.34,Paris_(FRA)_2016,14 September - 18 September 2016,Men
11,QUENTIN,NAMBOT,FRA,6.530,6.59,Paris_(FRA)_2016,14 September - 18 September 2016,Men
12,JOHN,BROSLER,USA,6.610,7.21,Paris_(FRA)_2016,14 September - 18 September 2016,Men
13,LUDOVICO,FOSSALI,ITA,6.670,7.29,Paris_(FRA)_2016,14 September - 18 September 2016,Men
14,QIXIN,ZHONG,CHN,6.420,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Men
15,GEORGY,ARTAMONOV,RUS,6.530,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Men
16,JAN,KRIZ,CZE,6.550,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Men
17,ZHIYONG,OU,CHN,6.740,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
18,GIAN LUCA,ZODDA,ITA,6.790,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
19,GUILLAUME,MORO,FRA,6.800,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
20,ARSENII,BOGOMOLOV,RUS,6.810,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
21,SEUNGBEOM,LEE,KOR,6.960,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
21,STANISLAO,ZAMA,ITA,6.960,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
23,MAX,HAMMER,USA,7.010,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
24,PENGHUI,LIN,CHN,7.210,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
25,GENTRY,COLE,USA,7.220,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
26,PETR,ZEMLIAKOV,RUS,7.230,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
27,ISAAC,ESTEVEZ,ECU,7.250,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
28,SUNGJOON,CHAE,KOR,7.390,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
29,MATEJ,BURIAN,CZE,7.650,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
30,OLEKSANDR,SALIMOV,UKR,7.670,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
31,OLEXIY,ZAYCHENKO,UKR,7.740,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
32,MANUEL,CORNU,FRA,7.820,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
33,ALESSANDRO,SANTONI,ITA,7.870,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
34,ARTYOM,DEVYATERIKOV,KAZ,8.010,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
35,ANGHELO,BERNAL,COL,8.040,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
36,NICHOLAS,ROMERO,USA,8.160,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
37,SEUNGWOON,CHO,KOR,8.170,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
38,SEAN,MCCOLL,CAN,8.650,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
39,PETR,BURIAN,CZE,8.710,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
40,MICHAEL,FINN-HENRY,USA,8.760,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
41,RAFAL,HALASA,POL,8.830,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
42,YUFEI,PAN,CHN,8.900,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
43,ALEKSANDR,SHILOV,RUS,9.510,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
44,DAVID,FIRNENBURG,GER,9.770,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
45,JONGSEOK,SON,KOR,10.030,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
46,AHMED,TOURE,USA,10.050,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
47,HANNES,PUMAN,SWE,11.390,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
48,ROLANDS,RUGENS,LAT,11.710,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
49,ERIC,LOPEZ MATEOS,ESP,12.060,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
50,ELAN,JONASMCRAE,CAN,12.510,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
51,STEPHANE,HANSSENS,BEL,12.600,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
52,JAVIER,CANO BLAZQUEZ,ESP,12.640,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
53,OR,WECHSLER,ISR,15.520,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
54,DAVID,BARRANS,GBR,16.430,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
55,JAMES,POPE,GBR,18.680,,Paris_(FRA)_2016,14 September - 18 September 2016,Men
1,ANNA,TSYGANOVA,RUS,7.880,7.52,Paris_(FRA)_2016,14 September - 18 September 2016,Women
2,ANOUCK,JAUBERT,FRA,8.030,7.79,Paris_(FRA)_2016,14 September - 18 September 2016,Women
3,IULIIA,KAPLINA,RUS,8.180,8.23,Paris_(FRA)_2016,14 September - 18 September 2016,Women
4,ALEKSANDRA,MIROSLAW,POL,8.270,8.40,Paris_(FRA)_2016,14 September - 18 September 2016,Women
5,KLAUDIA,BUCZEK,POL,8.350,8.11,Paris_(FRA)_2016,14 September - 18 September 2016,Women
6,ELMA,FLEURET,FRA,8.890,8.58,Paris_(FRA)_2016,14 September - 18 September 2016,Women
7,DARIA,KAN,RUS,9.060,8.71,Paris_(FRA)_2016,14 September - 18 September 2016,Women
8,PATRYCJA,CHUDZIAK,POL,9.090,9.17,Paris_(FRA)_2016,14 September - 18 September 2016,Women
9,ALLA,MARENYCH,UKR,9.380,9.08,Paris_(FRA)_2016,14 September - 18 September 2016,Women
10,ANNA,BROZEK,POL,8.410,9.14,Paris_(FRA)_2016,14 September - 18 September 2016,Women
11,NINA,LACH,AUT,9.110,9.35,Paris_(FRA)_2016,14 September - 18 September 2016,Women
12,TAMARA,ULZHABAYEVA,KAZ,9.580,9.43,Paris_(FRA)_2016,14 September - 18 September 2016,Women
13,VICTOIRE,ANDRIER,FRA,9.310,10.31,Paris_(FRA)_2016,14 September - 18 September 2016,Women
14,AURELIA,SARISSON,FRA,8.660,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Women
15,ELIZAVETA,IVANOVA,RUS,8.910,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Women
16,ELISABETTA,DALLA BRIDA,ITA,9.620,fall,Paris_(FRA)_2016,14 September - 18 September 2016,Women
17,CUILIAN,HE,CHN,9.650,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
18,ANDREA,ROJAS,ECU,9.720,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
19,ERICA,MEISTER,USA,9.800,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
20,ELENA,KRASOVSKAIA,RUS,9.830,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
21,ELENA,TIMOFEEVA,RUS,9.840,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
22,FARNAZ,ESMAEILZADEH,IRI,9.910,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
23,EDYTA,ROPEK,POL,9.990,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
24,CLAIRE,BUHRFEIND,USA,10.220,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
25,ALINA,GAIDAMAKINA,RUS,10.260,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
26,CHARLOTTE,DURIF,FRA,10.480,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
27,GIORGIA,RANDI,ITA,10.490,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
28,TETIANA,KOLKOTINA,UKR,10.560,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
29,KYRA,CONDIE,USA,10.770,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
30,SILVIA,PORTA,ITA,10.820,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
31,BIMINI,HORSTMANN,USA,11.210,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
32,GRACE,MCKEEHAN,USA,11.470,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
33,JEONGRAN,KO,KOR,11.480,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
34,ANASTASIYA,ZAICHENKO,UKR,11.930,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
35,ANDREA,EBNER,ITA,12.940,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
36,RONG,JIANG,CHN,13.030,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
37,JIWON,YANG,KOR,13.040,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
38,ALANNAH,YIP,CAN,13.360,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
39,ALISON,STEWART-PATTERSON,CAN,13.490,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
40,ASJA,GOLLO,ITA,14.180,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
41,ANDREA,POKORNA,CZE,14.320,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
42,ANASTASIA,SHYMKOVA,UKR,14.330,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
43,DELANEY,MILLER,USA,14.530,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
44,IEVGENIIA,KAZBEKOVA,UKR,15.260,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
45,SAEDASOM,JUNG,KOR,17.820,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
46,TINA JOHNSEN,HAFSAAS,NOR,19.030,,Paris_(FRA)_2016,14 September - 18 September 2016,Women
1,QIXIN,ZHONG,CHN,6.150,6.44,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
2,VLADISLAV,DEULIN,RUS,6.600,8.33,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
3,MARCIN,DZIENSKI,POL,6.100,6.82,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
4,BASSA,MAWEM,FRA,6.240,fall,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
5,STANISLAV,KOKORIN,RUS,6.380,6.28,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
6,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.860,6.87,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
7,GUILLAUME,MORO,FRA,6.430,7.24,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
8,DANYIL,BOLDYREV,UKR,6.400,8.57,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
9,JAN,KRIZ,CZE,6.800,6.73,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
10,LEONARDO,GONTERO,ITA,6.870,6.92,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
11,QUENTIN,NAMBOT,FRA,6.880,6.98,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
12,RAFAL,HALASA,POL,7.110,7.26,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
13,XU,HAORAN,CHN,7.020,7.36,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
14,LUDOVICO,FOSSALI,ITA,6.820,8.99,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
15,HAMIDREZA,TOOZANDEHJANI,IRI,6.740,10.01,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
16,ZHIYONG,OU,CHN,6.760,fall,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
17,PENGHUI,LIN,CHN,7.200,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
18,ZHIXUAN,CHEN,CHN,7.340,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
19,MICHAL,LEWICKI,POL,7.410,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
20,ZHAXI,BIANBA,CHN,7.550,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
21,ALEKSANDR,SHIKOV,RUS,7.580,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
22,ZIDA,MA,CHN,8.060,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
23,DANZENG,CHILIE,CHN,8.140,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
24,ELAN,JONASMCRAE,CAN,11.840,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
25,SEAN,MCCOLL,CAN,12.090,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
26,ALESSANDRO,SANTONI,ITA,fall,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Men
1,ANOUCK,JAUBERT,FRA,8.550,8.10,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
2,IULIIA,KAPLINA,RUS,8.090,9.01,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
3,ALEKSANDRA,MIROSLAW,POL,8.240,8.31,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
4,KLAUDIA,BUCZEK,POL,8.560,8.33,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
5,ANNA,BROZEK,POL,8.580,8.70,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
6,SVETLANA,MOTOVILOVA,RUS,9.180,8.98,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
7,ALLA,MARENYCH,UKR,9.210,9.22,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
8,AURELIA,SARISSON,FRA,8.990,9.64,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
9,ELMA,FLEURET,FRA,9.180,9.19,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
10,VICTOIRE,ANDRIER,FRA,9.160,9.71,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
11,DI,NIU,CHN,9.590,9.85,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
12,NINA,LACH,AUT,9.910,10.24,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
13,ZHUOMA,PUBU,CHN,10.330,10.45,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
14,EDYTA,ROPEK,POL,8.960,10.79,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
15,ANNA,TSYGANOVA,RUS,9.240,10.86,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
16,CUILIAN,HE,CHN,9.840,12.00,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
17,AZAM,KARAMI,IRI,12.020,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
18,YUZHEN,BAIMA,CHN,13.130,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
19,RENZENG,ZHUOMA,CHN,14.220,,Wujiang_(CHN)_2016,18 October - 19 October 2016,Women
1,STANISLAV,KOKORIN,RUS,6.440,6.00,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
2,BASSA,MAWEM,FRA,6.080,6.01,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
3,QIXIN,ZHONG,CHN,6.200,6.20,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
4,VLADISLAV,DEULIN,RUS,6.390,6.36,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
5,DANYIL,BOLDYREV,UKR,6.410,6.22,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
6,GUILLAUME,MORO,FRA,6.440,7.68,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
7,QUENTIN,NAMBOT,FRA,6.730,8.43,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
8,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.970,fall,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
9,LEONARDO,GONTERO,ITA,6.770,6.58,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
10,LUDOVICO,FOSSALI,ITA,6.730,6.95,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
11,HAMIDREZA,TOOZANDEHJANI,IRI,6.640,7.32,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
12,GUANGDONG,LI,CHN,6.820,9.87,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
13,MARCIN,DZIENSKI,POL,6.280,false start,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
14,ALEKSANDR,SHIKOV,RUS,6.620,false start,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
15,ZHIYONG,OU,CHN,6.660,false start,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
16,JAN,KRIZ,CZE,6.790,fall,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
17,PENGHUI,LIN,CHN,7.020,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
18,RAFAL,HALASA,POL,7.030,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
18,ALESSANDRO,SANTONI,ITA,7.030,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
20,ZHIXUAN,CHEN,CHN,7.230,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
21,ZHAXI,BIANBA,CHN,7.450,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
22,XU,HAORAN,CHN,7.810,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
23,ZIDA,MA,CHN,7.930,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
24,MICHAL,LEWICKI,POL,8.090,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
25,DANZENG,CHILIE,CHN,8.660,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
26,SEAN,MCCOLL,CAN,9.650,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
27,CHI-FUNG,AU,HKG,9.900,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
28,JAVIER,CANO BLAZQUEZ,ESP,10.960,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
29,SERGIO,PASTOR MARTÍNEZ,ESP,11.970,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
30,ELAN,JONASMCRAE,CAN,12.530,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
31,ZAHEER,AHMAD,PAK,23.370,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
32,SAJID,ASLAM,PAK,fall,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Men
1,KLAUDIA,BUCZEK,POL,8.710,8.65,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
2,IULIIA,KAPLINA,RUS,8.140,9.66,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
3,ANNA,TSYGANOVA,RUS,8.800,7.94,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
4,ANOUCK,JAUBERT,FRA,7.980,8.02,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
5,ELMA,FLEURET,FRA,8.920,8.88,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
6,ALEKSANDRA,MIROSLAW,POL,8.420,9.87,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
7,SVETLANA,MOTOVILOVA,RUS,9.020,10.65,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
8,AURELIA,SARISSON,FRA,8.780,fall,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
9,ANNA,BROZEK,POL,9.390,8.67,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
10,EDYTA,ROPEK,POL,9.390,9.25,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
11,VICTOIRE,ANDRIER,FRA,9.280,9.36,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
12,DI,NIU,CHN,9.540,9.50,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
13,NINA,LACH,AUT,9.600,9.61,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
14,ZHUOMA,PUBU,CHN,10.240,10.66,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
15,CUILIAN,HE,CHN,9.350,10.99,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
16,ALLA,MARENYCH,UKR,9.320,11.16,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
17,LAMU,RENQING,CHN,11.760,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
18,AZAM,KARAMI,IRI,12.500,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
19,YUZHEN,BAIMA,CHN,12.620,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
20,RENZENG,ZHUOMA,CHN,13.850,,Xiamen_(CHN)_2016,22 October - 23 October 2016,Women
