Rank,Name,,Country,Qualification,Final,event_name,date,gender
5,MARCIN,DZIENSKI,POL,6.610,6.09,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
6,LEONARDO,GONTERO,ITA,6.410,6.17,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
7,BASSA,MAWEM,FRA,6.360,6.27,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
8,LIBOR,HROZA,CZE,6.100,7.43,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
9,ASPAR,ASPAR,INA,6.420,6.48,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
10,QUENTIN,NAMBOT,FRA,6.800,6.73,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
11,NIKITA,SUYUSHKIN,RUS,6.400,6.77,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
12,QIXIN,ZHONG,CHN,6.270,7.10,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
13,ARSENII,SHEVCHENKO,RUS,6.570,7.34,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
14,ALEKSANDR,SHIKOV,RUS,6.730,7.46,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
15,ISAAC,ESTEVEZ,ECU,6.780,7.92,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
16,DMITRII,TIMOFEEV,RUS,6.630,8.64,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
17,OLEXIY,ZAYCHENKO,UKR,7.040,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
18,LINCAI,ZHONG,CHN,7.050,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
19,AMIR,MAIMURATOV,KAZ,7.120,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
20,YAROSLAV,GONTARYK,UKR,7.140,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
21,ALESSANDRO,SANTONI,ITA,7.180,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
22,ROBERT,STEWART-PATTERSON,CAN,7.430,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
23,RISHAT,KHAIBULLIN,KAZ,7.550,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
24,VOLODYMYR,ZINCHENKO,UKR,7.860,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
25,JOSUE,MANOSALVAS,ECU,8.000,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
26,SEAN,MCCOLL,CAN,8.380,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
27,ALBAN,LEVIER,FRA,8.450,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
28,THOMAS,TAUPORN,GER,8.580,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
29,JUNGJU,KIM,KOR,8.770,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
30,JAN,HOJER,GER,8.950,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
31,PETR,BURIAN,CZE,9.180,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
32,SHIVALINGA M,MAHADEVA K,IND,9.610,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
33,ANGHELO,BERNAL,COL,9.920,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
34,MARCO ANTONIO,JUBES ANGARITA,ESP,11.270,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
35,DOMEN,SKOFIC,SLO,11.790,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
36,MAGNUS,MIDTBOE,NOR,14.900,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
37,LEONARDO,DE RIVERO HUAMAN,PER,16.520,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
38,JOHN,BROSLER,USA,false start,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
1,ALINA,GAIDAMAKINA,RUS,8.690,8.38,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
2,KLAUDIA,BUCZEK,POL,8.650,8.55,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
3,ALEKSANDRA,MIROSLAW,POL,8.870,9.00,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
4,EDYTA,ROPEK,POL,9.130,9.08,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
5,MARIIA,KRASAVINA,RUS,8.250,8.75,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
6,DARIA,KAN,RUS,9.270,9.13,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
7,ANNA,TSYGANOVA,RUS,8.560,9.93,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
8,IULIIA,KAPLINA,RUS,8.290,false start,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
9,KSENIYA,POLEKHINA,RUS,8.830,8.51,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
10,ALLA,MARENYCH,UKR,8.520,8.79,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
11,PATRYCJA,CHUDZIAK,POL,9.010,8.86,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
12,YULIYA,LEVOCHKINA,RUS,8.690,8.98,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
13,ALEXANDRA,ELMER,AUT,9.280,9.23,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
14,TAMARA,ULZHABAYEVA,KAZ,9.250,9.40,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
15,ANOUCK,JAUBERT,FRA,8.270,10.02,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
16,ELENA,TIMOFEEVA,RUS,8.950,fall,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
17,SUPITA,TITA,INA,9.410,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
18,FARNAZ,ESMAEILZADEH,IRI,9.460,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
19,MONIKA,PROKOPIUK-KAWECKA,POL,9.540,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
20,MARGARYTA,ZAKHAROVA,UKR,10.140,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
21,ANNA,KOLOKOVSKA,UKR,10.470,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
22,CHARLOTTE,DURIF,FRA,10.570,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
23,YANA,LUGOVENKO,UKR,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
24,NICOLE,MEJIA,ECU,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
25,ANNA,BROZEK,POL,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
26,ANASTASIYA,ZAICHENKO,UKR,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
27,PETRA,KLINGLER,SUI,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
28,ANDREA,ROJAS,ECU,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
29,DINARA,FAKHRITDINOVA,RUS,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
30,MARGARITA,ROBLES,COL,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
31,FLOR DE LUNA,PAZAN,COL,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
32,PUNTARIKA,TUNYAVANICH,THA,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
33,ANDREA,POKORNA,CZE,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
34,MINA,MARKOVIC,SLO,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
35,BARBARA,BACHER,AUT,,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
1,MARCIN,DZIENSKI,POL,6.261,6.23,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
2,LIBOR,HROZA,CZE,6.083,fall,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
3,DANYIL,BOLDYREV,UKR,6.253,5.98,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
4,BASSA,MAWEM,FRA,6.285,6.07,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
5,EVGENII,VAITSEKHOVSKII,RUS,6.423,6.282,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
6,ARSENII,SHEVCHENKO,RUS,6.569,6.58,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
7,STANISLAV,KOKORIN,RUS,6.301,7.13,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
8,ROBERT,STEWART-PATTERSON,CAN,6.735,8.81,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
9,QUENTIN,NAMBOT,FRA,6.014,6.81,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
10,ALEKSANDR,SHILOV,RUS,6.957,7.11,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
11,SUNGJOON,CHAE,KOR,7.273,7.29,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
12,SEONGYEOP,KU,KOR,7.758,7.76,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
13,SEUNGWOON,CHO,KOR,7.849,9.57,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
14,SEUNGBIN,CHOI,KOR,7.606,9.96,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
15,HYUNJAE,KIM,KOR,7.753,9.97,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
16,HONGIL,KIM,KOR,7.741,12.43,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
17,ARTEM,SAVELYEV,RUS,7.956,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
18,DAEHYEON,KWON,KOR,8.150,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
19,HANWOOL,KIM,KOR,8.652,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
20,GWANSU,PARK,KOR,8.796,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
21,YOUNGWOOK,HER,KOR,8.892,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
22,DONGGYU,SON,KOR,9.044,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
23,JUNGJU,KIM,KOR,9.213,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
24,THATTANA,RAKSACHAT,THA,9.389,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
25,TERDPOL,ARTAUI,THA,9.424,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
26,SEAN,MCCOLL,CAN,9.601,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
27,PHANUPHONG,BUNPRAKOP,THA,10.786,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
28,SUPASAN,THANAKORNKUL,THA,11.804,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
1,IULIIA,KAPLINA,RUS,8.056,7.87,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
2,ANOUCK,JAUBERT,FRA,9.261,7.97,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
3,PATRYCJA,CHUDZIAK,POL,8.807,8.93,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
4,KLAUDIA,BUCZEK,POL,8.687,fall,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
5,MONIKA,PROKOPIUK-KAWECKA,POL,11.353,9.38,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
6,MARIIA,KRASAVINA,RUS,8.370,9.45,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
7,ALLA,MARENYCH,UKR,8.753,10.61,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
8,EDYTA,ROPEK,POL,8.845,fall,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
9,PRATTHANA,RAKSACHAT,THA,11.959,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
10,JIYEON,JEON,KOR,14.134,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
11,PUNTARIKA,TUNYAVANICH,THA,14.683,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
12,PANKAEW,PLYPOOLSUP,THA,15.912,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
13,WATCHAREEWAN,TOMAS,THA,16.334,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
1,QIXIN,ZHONG,CHN,6.320,6.02,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
2,LIBOR,HROZA,CZE,6.270,6.06,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
3,BASSA,MAWEM,FRA,6.410,6.04,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
4,STANISLAV,KOKORIN,RUS,6.400,6.25,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
5,ALEKSANDR,SHIKOV,RUS,6.420,6.46,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
6,EVGENII,VAITSEKHOVSKII,RUS,6.400,6.51,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
7,ARSENII,SHEVCHENKO,RUS,6.590,6.60,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
8,MARCIN,DZIENSKI,POL,6.350,7.08,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
9,QUENTIN,NAMBOT,FRA,6.880,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
10,DANYIL,BOLDYREV,UKR,6.930,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
11,ALEKSANDR,SHILOV,RUS,7.310,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
12,ARTEM,SAVELYEV,RUS,7.730,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
13,ROBERT,STEWART-PATTERSON,CAN,7.910,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
14,JUNGJU,KIM,KOR,8.890,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
15,SEAN,MCCOLL,CAN,9.240,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
16,ZIDA,MA,CHN,fall,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
1,MARIIA,KRASAVINA,RUS,8.710,8.07,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
2,ANOUCK,JAUBERT,FRA,8.410,8.10,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
3,IULIIA,KAPLINA,RUS,8.530,8.23,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
4,KLAUDIA,BUCZEK,POL,8.870,8.70,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
5,EDYTA,ROPEK,POL,8.890,8.75,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
6,PATRYCJA,CHUDZIAK,POL,9.400,9.31,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
7,MONIKA,PROKOPIUK-KAWECKA,POL,10.080,10.01,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
8,ALLA,MARENYCH,UKR,9.580,10.83,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
9,DI,NIU,CHN,12.470,,Wujiang_(CHN)_2014,18 October - 19 October 2014,Women
