Rank,Name,,Country,Qualification,Final,event_name,date,gender
7,DANYIL,BOLDYREV,UKR,5.890,false start,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
8,HINAYAH,MUHAMMAD,INA,6.070,false start,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
9,ALEKSANDR,SHIKOV,RUS,5.890,5.96,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
10,ALEKSANDR,SHILOV,RUS,6.230,5.96,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
11,SUFRIYANTO,RINDI,INA,6.190,6.07,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
12,PENGHUI,LIN,CHN,6.280,6.13,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
13,JOHN,BROSLER,USA,6.240,6.19,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
14,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,6.150,6.30,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
15,LUDOVICO,FOSSALI,ITA,6.200,6.67,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
16,ARSENII,BOGOMOLOV,RUS,6.140,8.06,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
17,ARTEM,KHABIBULLIN,RUS,6.310,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
18,YULIANTO,ABUDZAR,INA,6.330,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
19,GUILLAUME,MORO,FRA,6.370,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
20,KOSTIANTYN,PAVLENKO,UKR,6.390,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
21,VLADISLAV,DEULIN,RUS,6.410,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
21,MARCIN,DZIENSKI,POL,6.410,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
23,GUANGFENG,LI,CHN,6.430,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
24,ALESSANDRO,SANTONI,ITA,6.490,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
25,LEONARDO,GONTERO,ITA,6.520,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
26,YURONG,DUAN,CHN,6.580,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
27,RONGQI,LIANG,CHN,6.670,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
28,XUEBAN,YANG,CHN,6.820,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
29,MICKAEL,MAWEM,FRA,6.840,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
30,PAUL,EMMANUEL RYAN,SGP,6.970,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
31,DICHONG,HUANG,CHN,7.010,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
32,YUFEI,PAN,CHN,7.030,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
33,YUXU,LI,CHN,7.170,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
34,SEUNGWOON,CHO,KOR,7.220,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
35,DONGHYEON,KIM,KOR,7.480,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
36,JUNGJU,KIM,KOR,7.500,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
37,MANUEL,CORNU,FRA,7.510,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
38,HONGIL,KIM,KOR,7.540,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
39,JINXIN,LI,CHN,7.560,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
40,TAY,KUAN LIANG,SGP,7.600,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
41,YOSHIYUKI,OGATA,JPN,7.690,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
42,TOMOA,NARASAKI,JPN,7.720,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
43,SEONGMIN,EOM,KOR,7.800,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
44,KOKORO,FUJII,JPN,7.810,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
45,SERGII,TOPISHKO,UKR,7.830,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
46,HANWOOL,KIM,KOR,7.890,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
47,MICHAEL,PICCOLRUAZ,ITA,8.010,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
48,KEITA,DOHI,JPN,8.120,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
49,SEAN,MCCOLL,CAN,8.180,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
50,JAKOB,SCHUBERT,AUT,8.270,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
51,CHI-FUNG,AU,HKG,8.280,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
52,ALEXANDER,AVERDUNK,GER,8.400,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
53,KIM,MARSCHNER,GER,8.530,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
54,KAI,LIGHTNER,USA,8.690,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
55,JAN,HOJER,GER,9.090,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
55,RICCARDO,PIAZZA,ITA,9.090,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
57,KAI,HARADA,JPN,9.130,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
58,MORITZ,HANS,GER,9.170,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
59,ERIC,LOPEZ MATEOS,ESP,9.450,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
60,JONATAN,FLOR VAZQUEZ,ESP,9.890,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
61,SERGIO,VERDASCO URIZAL,ESP,10.040,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
62,MARK,CHAN CHONG KIAT,SGP,10.250,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
63,GEORGE,SANDERS,NZL,10.340,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
64,SAMUEL,MUNDAY,NZL,12.510,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
65,JASON,HOLOWACH,CAN,13.430,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
66,TYLER,FLEURY,NZL,19.830,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
67,CHEUNG-CHI SHOJI,CHAN,HKG,fall,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
67,ZHIYONG,OU,CHN,fall,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Men
1,ANOUCK,JAUBERT,FRA,7.680,7.62,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
2,SARI,AGUSTINA,INA,8.020,7.74,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
3,ARIES,SUSANTI RAHAYU,INA,7.690,8.86,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
4,ANNA,BROZEK,POL,8.600,9.17,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
5,AURELIA,SARISSON,FRA,8.260,8.10,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
6,ANNA,TSYGANOVA,RUS,8.250,8.21,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
7,MARIIA,KRASAVINA,RUS,7.890,8.24,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
8,RAJIAH,SALLSABILLAH,INA,8.110,9.78,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
9,ELENA,REMIZOVA,RUS,8.280,7.84,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
10,ALLA,MARENYCH,UKR,8.480,8.34,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
11,MINGWEI,NI,CHN,8.500,8.38,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
12,CUILIAN,HE,CHN,8.210,8.71,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
13,SANTI,WELLYANTI,INA,8.570,8.77,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
14,ELENA,TIMOFEEVA,RUS,8.120,8.84,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
15,VICTOIRE,ANDRIER,FRA,8.370,9.04,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
16,IULIIA,KAPLINA,RUS,7.670,fall,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
17,EDYTA,ROPEK,POL,8.680,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
18,ELMA,FLEURET,FRA,8.800,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
18,DI,NIU,CHN,8.800,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
20,DARIA,KAN,RUS,8.890,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
21,YILING,SONG,CHN,8.920,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
22,NURUL,IQAMAH,INA,9.110,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
22,PUJI,LESTARI,INA,9.110,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
22,XUHUA,PAN,CHN,9.110,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
25,MULYANI,MUDJI,INA,9.330,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
26,HAIMEI,QIU,CHN,9.350,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
27,MIHO,NONAKA,JPN,9.420,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
28,LIJUAN,DENG,CHN,9.500,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
29,RONG,JIANG,CHN,9.850,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
30,HUNG YING,LEE,TPE,10.460,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
31,LAMU,RENQING,CHN,10.650,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
32,NANAKO,KURA,JPN,10.900,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
33,ALANNAH,YIP,CAN,12.200,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
34,VANESSA SI YINN,TENG,SGP,12.590,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
35,AKIYO,NOGUCHI,JPN,12.730,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
36,YUSRI,NADRAH,SGP,14.220,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
37,AZMIE,NADIRAH,SGP,14.600,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
38,SARAH,TETZLAFF,NZL,15.310,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
39,IULIIA,PANTELEEVA,RUS,false start,,Tai'an_(CHN)_2018,12 May - 13 May 2018,Women
1,ALEKSANDR,SHIKOV,RUS,6.070,6.67,Villars_(SUI)_2018,6 July - 7 July 2018,Men
2,ALEKSANDR,SHILOV,RUS,6.180,6.79,Villars_(SUI)_2018,6 July - 7 July 2018,Men
3,DANYIL,BOLDYREV,UKR,6.060,6.00,Villars_(SUI)_2018,6 July - 7 July 2018,Men
4,BASSA,MAWEM,FRA,5.800,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Men
5,KOSTIANTYN,PAVLENKO,UKR,6.330,6.59,Villars_(SUI)_2018,6 July - 7 July 2018,Men
6,JINXIN,LI,CHN,6.369,7.51,Villars_(SUI)_2018,6 July - 7 July 2018,Men
7,GUILLAUME,MORO,FRA,6.400,8.50,Villars_(SUI)_2018,6 July - 7 July 2018,Men
8,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.100,false start,Villars_(SUI)_2018,6 July - 7 July 2018,Men
9,MICHAEL,FINN-HENRY,USA,6.630,6.76,Villars_(SUI)_2018,6 July - 7 July 2018,Men
10,PENGHUI,LIN,CHN,6.290,6.77,Villars_(SUI)_2018,6 July - 7 July 2018,Men
11,DMITRII,TIMOFEEV,RUS,6.430,16.34,Villars_(SUI)_2018,6 July - 7 July 2018,Men
12,STANISLAV,KOKORIN,RUS,6.220,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Men
13,MARCIN,DZIENSKI,POL,6.360,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Men
14,ALESSANDRO,SANTONI,ITA,6.410,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Men
15,LEONARDO,GONTERO,ITA,6.450,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Men
16,LEV,RUDATSKIY,RUS,6.550,false start,Villars_(SUI)_2018,6 July - 7 July 2018,Men
17,LUDOVICO,FOSSALI,ITA,6.640,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
18,JAN,KRIZ,CZE,6.649,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
19,GIAN LUCA,ZODDA,ITA,6.670,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
20,PIERRE,REBREYEND,FRA,6.790,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
21,LUKAS,KNAPP,AUT,6.850,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
22,QIXIN,ZHONG,CHN,6.930,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
23,CARLOS,GRANJA,ECU,6.940,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
24,JACOPO,STEFANI,ITA,7.090,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
25,RUSLAN,FAIZULLIN,RUS,7.220,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
26,MATTHIAS,ERBER,AUT,7.250,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
27,OLEKSANDR,PAVLENKO,UKR,7.350,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
28,STANISLAO,ZAMA,ITA,7.400,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
29,ARSENII,BOGOMOLOV,RUS,7.500,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
30,YOSHIYUKI,OGATA,JPN,7.510,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
31,KAI,HARADA,JPN,7.580,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
32,IHOR,ROBOTA,UKR,8.390,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
33,KAI,LIGHTNER,USA,8.450,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
34,MICHAEL,PICCOLRUAZ,ITA,8.530,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
35,IHOR,TIAPKIN,UKR,8.560,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
36,YUFEI,PAN,CHN,8.660,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
37,FILIP,SCHENK,ITA,8.740,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
38,CHRISTOPH,HANKE,GER,8.749,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
39,ARTEM,HLUSHKO,UKR,8.790,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
40,RUDOLPH,RUANA,USA,8.840,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
41,JAVIER,CANO BLAZQUEZ,ESP,8.870,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
42,JOSH,LEVIN,USA,8.890,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
43,MACIEJ,DOBRZANSKI,POL,9.010,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
44,ERIC,LOPEZ MATEOS,ESP,9.050,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
45,WILLIAM,BOSI,GBR,9.060,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
46,JERNEJ,KRUDER,SLO,9.200,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
47,DIMITRI,VOGT,SUI,9.450,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
48,SIMON,LORENZI,BEL,9.700,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
49,RUBEN,FIRNENBURG,GER,9.730,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
50,JONATAN,FLOR VAZQUEZ,ESP,9.760,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
51,ALEKSEY,RUBTSOV,RUS,9.800,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
52,SERGIO,PASTOR MARTÍNEZ,ESP,9.990,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
53,CESAR,GROSSO,BRA,10.220,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
54,BITTOR,ESPARTA FRADE,ESP,10.430,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
55,JEROME,GONZÁLEZ GUTIÉRREZ,ESP,10.590,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
56,GRIFFIN,BARROS-KING,USA,11.050,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
57,HANWOOL,KIM,KOR,11.080,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
58,SZYMON,PECIKIEWICZ,POL,11.160,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
59,LUKA,POTOCAR,SLO,11.350,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
60,LUCAS,UCHIDA,CAN,12.060,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
61,ALEXANDER,MEGOS,GER,12.220,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
62,PHILIPP,MARTIN,GER,13.180,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
63,NIMROD,MARCUS,ISR,13.560,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
64,KOKORO,FUJII,JPN,fall,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
64,ARTEM,KHABIBULLIN,RUS,false start,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
64,TOMOA,NARASAKI,JPN,false start,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
64,HAIBIN,QU,CHN,false start,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
64,SHUTA,TANAKA,JPN,false start,,Villars_(SUI)_2018,6 July - 7 July 2018,Men
1,ANOUCK,JAUBERT,FRA,7.890,7.98,Villars_(SUI)_2018,6 July - 7 July 2018,Women
2,VICTOIRE,ANDRIER,FRA,8.570,8.21,Villars_(SUI)_2018,6 July - 7 July 2018,Women
3,MARIIA,KRASAVINA,RUS,7.860,9.62,Villars_(SUI)_2018,6 July - 7 July 2018,Women
4,YILING,SONG,CHN,8.610,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Women
5,ANNA,BROZEK,POL,8.620,8.24,Villars_(SUI)_2018,6 July - 7 July 2018,Women
6,ELISABETTA,DALLA BRIDA,ITA,8.790,8.82,Villars_(SUI)_2018,6 July - 7 July 2018,Women
7,IULIIA,KAPLINA,RUS,7.900,8.93,Villars_(SUI)_2018,6 July - 7 July 2018,Women
8,ELENA,REMIZOVA,RUS,8.640,10.67,Villars_(SUI)_2018,6 July - 7 July 2018,Women
9,MINGWEI,NI,CHN,9.000,8.47,Villars_(SUI)_2018,6 July - 7 July 2018,Women
10,KLAUDIA,BUCZEK,POL,8.630,8.86,Villars_(SUI)_2018,6 July - 7 July 2018,Women
11,ELIZAVETA,IVANOVA,RUS,8.750,9.17,Villars_(SUI)_2018,6 July - 7 July 2018,Women
12,CUILIAN,HE,CHN,8.650,11.05,Villars_(SUI)_2018,6 July - 7 July 2018,Women
13,PATRYCJA,CHUDZIAK,POL,8.280,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Women
14,DARIA,KAN,RUS,8.710,false start,Villars_(SUI)_2018,6 July - 7 July 2018,Women
15,AURELIA,SARISSON,FRA,8.970,false start,Villars_(SUI)_2018,6 July - 7 July 2018,Women
16,ELMA,FLEURET,FRA,9.010,fall,Villars_(SUI)_2018,6 July - 7 July 2018,Women
17,ELENA,TIMOFEEVA,RUS,9.080,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
18,ALEXANDRA,ELMER,AUT,9.220,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
19,SILVIA,PORTA,ITA,9.460,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
20,CAPUCINE,VIGLIONE,FRA,9.800,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
21,ANDREA,ROJAS,ECU,9.810,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
22,ELENA,KRASOVSKAIA,RUS,9.820,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
23,MIHO,NONAKA,JPN,9.840,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
24,PETRA,KLINGLER,SUI,9.940,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
25,NINA,LACH,AUT,10.180,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
26,HUNG YING,LEE,TPE,10.420,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
27,MARTINA,ZANETTI,ITA,10.620,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
28,ALMA,BESTVATER,GER,10.640,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
29,TETIANA,KOLKOTINA,UKR,10.850,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
30,HANA,KRIZOVA,CZE,10.990,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
31,STASA,GEJO,SRB,11.020,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
32,JARA,SPÄTE,SUI,11.110,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
33,IULIIA,PANTELEEVA,RUS,11.160,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
34,FUTABA,ITO,JPN,11.180,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
35,CHLOE,CAULIER,BEL,11.360,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
36,JANJA,GARNBRET,SLO,11.430,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
37,LAMU,RENQING,CHN,11.470,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
38,FRANCESCA,VASI,ITA,11.640,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
39,AKIYO,NOGUCHI,JPN,12.150,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
40,MAGGIE,HAMMER,USA,12.440,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
41,GIORGIA,TESIO,ITA,12.450,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
42,ANDREA,KÜMIN,SUI,12.590,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
43,SOFYA,YOKOYAMA,SUI,12.670,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
44,JAIN,KIM,KOR,12.950,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
45,URSKA,REPUSIC,SLO,13.680,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
46,EKATERINA,KIPRIIANOVA,RUS,13.740,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
47,MEI,KOTAKE,JPN,14.520,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
48,ANNE-SOPHIE,KOLLER,SUI,14.710,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
49,MIA,KRAMPL,SLO,14.800,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
50,TIFFANY,MELIUS,AUS,15.060,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
51,HELOÏSE,DOUMONT,BEL,16.150,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
52,REBECCA,FRANGOS,CAN,16.600,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
53,CELINE,CUYPERS,BEL,false start,,Villars_(SUI)_2018,6 July - 7 July 2018,Women
1,DANYIL,BOLDYREV,UKR,6.000,6.08,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
2,DMITRII,TIMOFEEV,RUS,6.050,6.31,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
3,BASSA,MAWEM,FRA,5.700,5.64,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
4,QIXIN,ZHONG,CHN,5.800,fall,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
5,ALEKSANDR,SHILOV,RUS,6.070,5.72,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
6,LUDOVICO,FOSSALI,ITA,5.910,5.89,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
7,GIAN LUCA,ZODDA,ITA,6.310,6.04,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
8,MARCIN,DZIENSKI,POL,6.120,false start,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
9,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.740,6.46,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
10,JINXIN,LI,CHN,6.110,6.73,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
11,GUILLAUME,MORO,FRA,6.270,7.83,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
12,AMIR,MAIMURATOV,KAZ,6.150,9.96,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
13,STANISLAV,KOKORIN,RUS,6.050,fall,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
14,ALEKSANDR,SHIKOV,RUS,6.070,false start,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
15,JAN,KRIZ,CZE,6.200,fall,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
16,LEONARDO,GONTERO,ITA,6.330,false start,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
17,ARSENII,BOGOMOLOV,RUS,6.350,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
17,ALESSANDRO,SANTONI,ITA,6.350,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
19,JOHN,BROSLER,USA,6.400,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
20,PIERRE,REBREYEND,FRA,6.460,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
21,CARLOS,GRANJA,ECU,6.480,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
22,RISHAT,KHAIBULLIN,KAZ,6.560,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
23,ARTEM,KHABIBULLIN,RUS,6.570,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
24,LEV,RUDATSKIY,RUS,6.650,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
25,YAROSLAV,TKACH,UKR,6.680,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
26,MICKAEL,MAWEM,FRA,6.720,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
27,MATTHIAS,ERBER,AUT,6.770,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
28,STANISLAO,ZAMA,ITA,6.860,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
29,JACOPO,STEFANI,ITA,6.930,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
30,YUFEI,PAN,CHN,6.950,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
31,TOMOA,NARASAKI,JPN,6.970,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
32,CRISTIAN,DORIGATTI,ITA,7.020,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
33,LUKAS,KNAPP,AUT,7.090,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
34,MANUEL,CORNU,FRA,7.120,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
35,ALIMZHAN,MYRZABEKOV,KAZ,7.150,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
36,YOSHIYUKI,OGATA,JPN,7.210,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
37,ALESSANDRO,CINGARI,ITA,7.230,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
