Rank,Name,,Country,Qualification,Final,event_name,date,gender
2,LIBOR,HROZA,CZE,6.910,6.57,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
3,EVGENII,VAITSEKHOVSKII,RUS,7.220,7.08,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
4,MOHSEN,MOHAMMADINEGAD,IRI,8.210,fall,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
5,SERGEI,SINITCYN,RUS,7.360,7.06,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
6,NING,ZHANG,CHN,7.580,7.18,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
7,STANISLAV,KOKORIN,RUS,7.250,7.24,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
8,YUHANG,ZHANG,CHN,7.490,7.36,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
9,ZUFAR,NIGMANOV,RUS,7.960,7.50,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
10,LUKASZ,SWIRK,POL,7.810,7.81,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
11,LINCAI,ZHONG,CHN,7.890,8.10,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
12,MÁTÉ,GÁL,HUN,9.070,8.90,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
13,HAMIDREZA,TOOZANDEHJANI,IRI,7.300,9.69,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
14,PINGSHENG,LAI,CHN,8.480,12.72,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
15,SERGEY,ABDRAKHMANOV,RUS,8.400,fall,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
16,OMID,SHEIKHBAHAEI,IRI,8.880,fall,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
17,CHI-WAI,LAI,HKG,9.080,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
18,HAIBIN,QU,CHN,9.180,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
19,JIACUO,SUOLANG,CHN,9.350,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
20,ZIDA,MA,CHN,9.450,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Men
1,EDYTA,ROPEK,POL,10.140,9.76,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
2,CUILIAN,HE,CHN,10.500,9.81,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
3,KSENIIA,ALEKSEEVA,RUS,10.310,10.45,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
4,XUHUA,PAN,CHN,10.840,10.51,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
5,YULIYA,LEVOCHKINA,RUS,11.380,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
6,YANG,WANG,CHN,11.610,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
7,LAMU,RENQING,CHN,13.870,,Huaiji_(CHN)_2010,29 October - 30 October 2010,Women
