Rank,Name,,Country,Qualification,Final,event_name,date,gender
28,ZUFAR,NIGMANOV,RUS,30.300,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
29,ALEXANDER,KALINA,RUS,30.470,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
30,VAGINAK,SIREKANYAN,RUS,30.550,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
31,ALEXEY,BELCHIKOV,RUS,30.630,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
32,SERGEY,DONETS,RUS,31.340,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
33,GEORGY,DERKACHEV,RUS,31.610,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
34,IVAN,KAUROV,RUS,32.010,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
35,ANTON,PODZOROV,UKR,32.190,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
36,STANISLAV,LOBZOV,RUS,32.260,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
37,VLADIMIR,MUSICH,RUS,32.540,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
38,OLEKSIY,YURKO,UKR,32.770,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
39,YAROSLAV,TOPAL,UKR,33.980,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
40,ALEXANDER,KHOPKO,RUS,34.550,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
41,JANIS,PRIZAVOITS,LAT,37.440,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
42,DMITRIY,ABROSSIMOV,KAZ,37.990,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
43,EDUARD,SABITOV,RUS,38.730,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
44,GUANGPU,LI,CHN,fall,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
44,EVGENIY,SHIROKOV,RUS,fall,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
1,OLENA,RYEPKO,UKR,35.280,27.03,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
2,EDYTA,ROPEK,POL,35.070,28.87,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
3,LUCELIA,BLANCO,VEN,33.590,27.27,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
4,SVITLANA,TUZHYLINA,UKR,37.340,28.31,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
5,CHUNHUA,LI,CHN,35.100,29.17,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
6,ANNA,STENKOVAYA,RUS,33.370,29.61,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
7,OLGA,BEZHKO,UKR,38.170,32.65,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
8,VALENTINA,YURINA,RUS,33.720,33.26,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
9,ANNA,GALLYAMOVA,RUS,36.960,33.95,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
10,OLGA,EVSTIGNEEVA,RUS,38.800,33.97,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
11,NATALIA,TITOVA,RUS,37.290,35.80,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
12,OLGA,MOROZKINA,RUS,39.520,36.55,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
13,ALINA,GAIDAMAKINA,RUS,40.250,36.93,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
14,YULIA,TROEPOLSKAYA,RUS,41.070,39.35,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
15,KSENIIA,ALEKSEEVA,RUS,40.190,40.52,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
16,OLENA,SHEREMETYEVA,UKR,39.710,40.73,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
17,NATALIA,KOROLEVA,RUS,41.440,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
18,MARIIA,KRASAVINA,RUS,41.670,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
19,ANNA,MYLNIKOVA,RUS,42.120,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
20,EKATERINA,BOYARSKIKH,RUS,43.270,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
21,OLGA,MYKHAILOVA,UKR,43.910,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
22,GALINA,TERENTEVA,RUS,44.490,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
23,YULIYA,LEVOCHKINA,RUS,45.170,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
24,YULIA,VAYTSEKHOVSKAYA,RUS,45.650,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
25,EVGENIYA,SHAHMATOVA,RUS,51.070,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
26,ALIYA,ISKAKOVA,KAZ,63.220,,Moscow_(RUS)_2008,31 October - 2 November 2008,Women
